transaction_id,customer_id,product_id,product_name,transaction_date,experiment_condition,referring_channel,region_code,referral_discount,avg_income,churn_rate,brand_affinity_score,price_sensitivity,quality_orientation,aesthetic_importance,retail_price,cogs,review_star,review_text
T0002303,C00620,PRO_X,Aura Pro X,2022-10-04,Control,Search,EU,0,53203,0.19,3,High,Med,Med,1400,560,,
T0001426,C00392,GO_AIR,Aura Go Air,2022-10-04,Control,Search,MW,0,45167,0.18,3,High,Med,Med,180,126,,
T0003501,C00956,GO_PLUS,Aura Go Plus,2022-10-04,Influencer,Direct,NE,0,50957,0.16,3,High,Low,Med,260,174.2,,
T0003774,C01028,GO_AIR,Aura Go Air,2022-10-05,Control,ReviewSite,EU,0,67971,0.07,3,Med,Med,High,180,126,4.28,Loved the portability and simple controls; good value.
T0000735,C00207,PRO_CLASSIC,Aura Pro Classic,2022-10-05,Control,ReviewSite,SW,0,88950,0.21,4,Low,High,Med,1200,480,4.36,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0002151,C00576,GO_AIR,Aura Go Air,2022-10-05,Influencer,Social,EU,0,70415,0.07,4,Med,Med,High,180,126,3.86,Battery and comfort are fantastic; a perfect starter.
T0003774,C01028,GO_AIR,Aura Go Air,2022-10-05,Control,ReviewSite,EU,0,67971,0.07,3,Med,Med,High,180,126,,
T0002624,C00721,GO_MAX,Aura Go Max,2022-10-05,Influencer,ReviewSite,W,0,68096,0.07,3,Med,Med,High,320,211.2,3.83,Battery and comfort are fantastic; a perfect starter.
T0003171,C00859,GO_ACTIVE,Aura Go Active,2022-10-05,Control,Email,MW,0,48771,0.18,3,High,Med,High,280,193.2,,
T0002624,C00721,GO_PLUS,Aura Go Plus,2022-10-05,Influencer,ReviewSite,W,0,68096,0.07,3,Med,Med,High,260,174.2,,
T0002151,C00576,GO_AIR,Aura Go Air,2022-10-05,Influencer,Social,EU,0,70415,0.07,4,Med,Med,High,180,126,,
T0002362,C00640,GO_MAX,Aura Go Max,2022-10-05,Professional,Direct,EU,0,46010,0.17,3,High,Med,Med,320,211.2,,
T0002151,C00576,GO_PLUS,Aura Go Plus,2022-10-05,Influencer,Social,EU,0,70415,0.07,4,Med,Med,High,260,174.2,3.72,"Great everyday set—comfortable, convenient, and stylish."
T0000579,C00164,GO_ACTIVE,Aura Go Active,2022-10-05,Influencer,Social,MW,0,47309,0.17,3,High,Med,Med,280,193.2,,
T0000579,C00164,GO_LITE,Aura Go Lite,2022-10-05,Influencer,Social,MW,0,47309,0.17,3,High,Med,Med,220,149.6,3.97,Very comfy with great battery life; sound is fine for commuting.
T0003774,C01028,GO_AIR,Aura Go Air,2022-10-05,Control,ReviewSite,EU,0,67971,0.07,3,Med,Med,High,180,126,,
T0002482,C00680,GO_AIR,Aura Go Air,2022-10-05,Professional,Search,MW,0,66312,0.08,4,Med,Med,High,180,126,,
T0002530,C00697,GO_MAX,Aura Go Max,2022-10-06,Influencer,Email,MW,0,48972,0.19,3,High,Med,Med,320,211.2,,
T0003233,C00879,PRO_CLASSIC,Aura Pro Classic,2022-10-06,Professional,ReviewSite,MW,0,85180,0.23,4,Low,High,Med,1200,480,4.82,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0001153,C00315,GO_AIR,Aura Go Air,2022-10-06,Influencer,Affiliate,NE,0,67580,0.09,4,Med,Med,Med,180,126,3.77,Loved the portability and simple controls; good value.
T0000049,C00015,GO_MAX,Aura Go Max,2022-10-06,Control,Social,SE,0,82856,0.24,4,Low,High,Med,320,211.2,,
T0001555,C00422,GO_PLUS,Aura Go Plus,2022-10-06,Professional,Direct,NE,0,53836,0.18,3,High,Med,Med,260,174.2,,
T0001555,C00422,GO_AIR,Aura Go Air,2022-10-06,Professional,Direct,NE,0,53836,0.18,3,High,Med,Med,180,126,,
T0001896,C00513,GO_MAX,Aura Go Max,2022-10-06,Professional,Affiliate,EU,0,61428,0.10,4,Med,Med,Med,320,211.2,4.33,"Great everyday set—comfortable, convenient, and stylish."
T0001896,C00513,GO_MAX,Aura Go Max,2022-10-06,Professional,Affiliate,EU,0,61428,0.10,4,Med,Med,Med,320,211.2,,
T0000583,C00166,GO_PLUS,Aura Go Plus,2022-10-06,Influencer,Email,EU,1,69235,0.07,4,Med,Med,High,260,174.2,,
T0000349,C00100,PRO_CLASSIC,Aura Pro Classic,2022-10-06,Professional,Search,EU,0,93674,0.23,5,Low,High,Med,1200,480,,
T0000049,C00015,PRO_CLASSIC,Aura Pro Classic,2022-10-06,Control,Social,SE,0,82856,0.24,4,Low,High,Med,1200,480,,
T0000349,C00100,GO_PLUS,Aura Go Plus,2022-10-06,Professional,Search,EU,0,93674,0.23,5,Low,High,Med,260,174.2,,
T0000349,C00100,PRO_STUDIO,Aura Pro Studio,2022-10-06,Professional,Search,EU,0,93674,0.23,5,Low,High,Med,1500,600,,
T0001896,C00513,GO_AIR,Aura Go Air,2022-10-06,Professional,Affiliate,EU,0,61428,0.10,4,Med,Med,Med,180,126,4.45,Battery and comfort are fantastic; a perfect starter.
T0005085,C01381,PRO_CLASSIC,Aura Pro Classic,2022-10-07,Influencer,Affiliate,SE,0,84867,0.22,5,Low,High,Med,1200,480,4.83,Impressive instrument separation and neutral tuning—reference-level clarity.
T0000621,C00179,GO_PLUS,Aura Go Plus,2022-10-07,Influencer,Email,NE,0,66209,0.11,3,Med,Med,High,260,174.2,3.78,"Great everyday set—comfortable, convenient, and stylish."
T0000159,C00045,GO_AIR,Aura Go Air,2022-10-07,Influencer,Email,EU,0,47802,0.18,3,High,Med,Med,180,126,,
T0005085,C01381,PRO_STUDIO,Aura Pro Studio,2022-10-07,Influencer,Affiliate,SE,0,84867,0.22,5,Low,High,Med,1500,600,5,Impressive instrument separation and neutral tuning—reference-level clarity.
T0001452,C00397,GO_LITE,Aura Go Lite,2022-10-07,Professional,Social,SW,0,65100,0.08,4,Med,Med,High,220,149.6,4.07,Battery and comfort are fantastic; a perfect starter.
T0003484,C00952,GO_LITE,Aura Go Lite,2022-10-07,Influencer,Social,EU,0,49932,0.18,3,High,Med,Med,220,149.6,,
T0001026,C00281,GO_PLUS,Aura Go Plus,2022-10-07,Influencer,ReviewSite,NE,0,64502,0.10,4,Med,Med,High,260,174.2,3.91,Battery and comfort are fantastic; a perfect starter.
T0001026,C00281,GO_MAX,Aura Go Max,2022-10-07,Influencer,ReviewSite,NE,0,64502,0.10,4,Med,Med,High,320,211.2,,
T0001315,C00364,GO_PLUS,Aura Go Plus,2022-10-07,Influencer,Search,SW,0,51491,0.17,3,High,Med,Med,260,174.2,,
T0003838,C01048,PRO_STUDIO,Aura Pro Studio,2022-10-07,Influencer,Email,MW,0,76492,0.22,5,Low,High,Med,1500,600,,
T0001916,C00515,PRO_CLASSIC,Aura Pro Classic,2022-10-08,Control,ReviewSite,MW,0,86296,0.23,4,Low,High,Med,1200,480,,
T0000143,C00040,GO_AIR,Aura Go Air,2022-10-08,Influencer,Social,MW,0,50477,0.18,3,High,Med,Med,180,126,,
T0003073,C00833,PRO_X,Aura Pro X,2022-10-08,Professional,Affiliate,SW,0,85105,0.22,5,Low,High,Med,1400,560,4.53,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0002251,C00608,GO_MAX,Aura Go Max,2022-10-08,Influencer,Email,EU,0,52948,0.18,3,High,Med,High,320,211.2,,
T0002070,C00554,GO_MAX,Aura Go Max,2022-10-08,Control,Email,EU,0,52846,0.19,3,High,Med,Med,320,211.2,3.97,Very comfy with great battery life; sound is fine for commuting.
T0001952,C00524,PRO_X,Aura Pro X,2022-10-08,Professional,Social,NE,0,68756,0.09,3,Med,Med,High,1400,560,,
T0003469,C00947,PRO_STUDIO,Aura Pro Studio,2022-10-08,Professional,ReviewSite,SE,0,82589,0.23,4,Low,High,Med,1500,600,,
T0003073,C00833,PRO_CLASSIC,Aura Pro Classic,2022-10-08,Professional,Affiliate,SW,0,85105,0.22,5,Low,High,Med,1200,480,4.86,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0002344,C00635,PRO_CLASSIC,Aura Pro Classic,2022-10-09,Control,Email,W,0,92424,0.22,5,Low,High,Med,1200,480,4.29,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0002344,C00635,PRO_X,Aura Pro X,2022-10-09,Control,Email,W,0,92424,0.22,5,Low,High,Med,1400,560,4.49,Impressive instrument separation and neutral tuning—reference-level clarity.
T0002856,C00781,GO_PLUS,Aura Go Plus,2022-10-09,Influencer,Affiliate,SE,0,43930,0.19,3,High,Med,High,260,174.2,,
T0000176,C00050,GO_PLUS,Aura Go Plus,2022-10-10,Control,Direct,SW,0,82174,0.22,5,Low,High,Med,260,174.2,,
T0000176,C00050,PRO_CLASSIC,Aura Pro Classic,2022-10-10,Control,Direct,SW,0,82174,0.22,5,Low,High,Med,1200,480,5,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0000725,C00204,GO_LITE,Aura Go Lite,2022-10-10,Influencer,Email,MW,0,64827,0.08,4,Med,Med,High,220,149.6,3.93,Battery and comfort are fantastic; a perfect starter.
T0000725,C00204,PRO_CLASSIC,Aura Pro Classic,2022-10-10,Influencer,Email,MW,0,64827,0.08,4,Med,Med,High,1200,480,,
T0005488,C01486,GO_ACTIVE,Aura Go Active,2022-10-10,Professional,Search,EU,0,49860,0.17,3,High,Med,Med,280,193.2,,
T0000519,C00145,GO_MAX,Aura Go Max,2022-10-10,Professional,Search,NE,0,46567,0.19,3,High,Med,Med,320,211.2,,
T0004385,C01184,GO_ACTIVE,Aura Go Active,2022-10-10,Professional,Email,MW,0,73349,0.08,4,Med,Med,High,280,193.2,,
T0000285,C00079,GO_MAX,Aura Go Max,2022-10-10,Influencer,Email,SW,0,57617,0.18,3,High,Med,Med,320,211.2,,
T0003475,C00949,GO_LITE,Aura Go Lite,2022-10-10,Professional,ReviewSite,NE,0,68439,0.09,3,Med,Med,High,220,149.6,,
T0000519,C00145,GO_LITE,Aura Go Lite,2022-10-10,Professional,Search,NE,0,46567,0.19,3,High,Med,Med,220,149.6,,
T0000519,C00145,GO_ACTIVE,Aura Go Active,2022-10-10,Professional,Search,NE,0,46567,0.19,3,High,Med,Med,280,193.2,,
T0000476,C00134,GO_PLUS,Aura Go Plus,2022-10-10,Influencer,Social,W,0,47997,0.18,3,High,Med,Med,260,174.2,,
T0004402,C01188,PRO_CLASSIC,Aura Pro Classic,2022-10-10,Control,Affiliate,MW,0,81506,0.25,5,Low,High,Med,1200,480,,
T0004800,C01306,GO_MAX,Aura Go Max,2022-10-10,Influencer,Search,EU,0,65514,0.08,4,Med,High,High,320,211.2,4.07,Loved the portability and simple controls; good value.
T0003739,C01024,GO_ACTIVE,Aura Go Active,2022-10-10,Professional,Search,SE,0,60584,0.09,4,Med,Med,High,280,193.2,4.59,Battery and comfort are fantastic; a perfect starter.
T0004718,C01277,PRO_X,Aura Pro X,2022-10-11,Control,Search,NE,0,81267,0.22,5,Low,High,Med,1400,560,4.51,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0003845,C01049,GO_ACTIVE,Aura Go Active,2022-10-12,Influencer,ReviewSite,MW,0,62465,0.09,4,Med,High,Med,280,193.2,,
T0002761,C00757,GO_MAX,Aura Go Max,2022-10-12,Control,Search,MW,0,47767,0.17,3,High,Med,Med,320,211.2,,
T0000628,C00181,GO_LITE,Aura Go Lite,2022-10-12,Influencer,Email,SE,0,46736,0.19,3,High,Med,Med,220,149.6,3.76,Very comfy with great battery life; sound is fine for commuting.
T0001012,C00276,GO_PLUS,Aura Go Plus,2022-10-13,Influencer,Email,SE,0,46712,0.19,3,High,Med,High,260,174.2,,
T0005470,C01480,GO_AIR,Aura Go Air,2022-10-13,Professional,Search,EU,0,47624,0.18,3,High,Med,Med,180,126,,
T0004822,C01310,PRO_X,Aura Pro X,2022-10-13,Influencer,Direct,W,0,67319,0.09,4,Med,Med,High,1400,560,,
T0002110,C00567,GO_PLUS,Aura Go Plus,2022-10-14,Professional,Email,SE,0,46283,0.17,3,High,Med,Med,260,174.2,,
T0002110,C00567,GO_LITE,Aura Go Lite,2022-10-14,Professional,Email,SE,0,46283,0.17,3,High,Med,Med,220,149.6,,
T0000851,C00242,GO_ACTIVE,Aura Go Active,2022-10-14,Professional,Search,W,0,71165,0.07,4,Med,Med,High,280,193.2,4.63,Loved the portability and simple controls; good value.
T0003287,C00898,GO_ACTIVE,Aura Go Active,2022-10-14,Influencer,Email,NE,0,58563,0.09,4,Med,Med,High,280,193.2,4.49,"Great everyday set—comfortable, convenient, and stylish."
T0004313,C01167,GO_ACTIVE,Aura Go Active,2022-10-14,Influencer,Email,NE,0,69464,0.09,4,Med,Med,High,280,193.2,3.77,"Great everyday set—comfortable, convenient, and stylish."
T0002110,C00567,GO_PLUS,Aura Go Plus,2022-10-14,Professional,Email,SE,0,46283,0.17,3,High,Med,Med,260,174.2,,
T0004681,C01268,GO_ACTIVE,Aura Go Active,2022-10-14,Professional,Social,SE,0,48357,0.19,3,High,Med,Med,280,193.2,,
T0004056,C01101,PRO_STUDIO,Aura Pro Studio,2022-10-15,Professional,Direct,SW,0,92412,0.22,5,Low,High,Med,1500,600,5,Impressive instrument separation and neutral tuning—reference-level clarity.
T0002291,C00618,GO_LITE,Aura Go Lite,2022-10-15,Professional,Social,SW,0,47885,0.18,3,High,Med,Med,220,149.6,,
T0004905,C01339,PRO_X,Aura Pro X,2022-10-16,Professional,ReviewSite,W,0,82182,0.21,5,Low,High,Med,1400,560,,
T0000969,C00270,GO_ACTIVE,Aura Go Active,2022-10-16,Professional,Social,MW,0,47420,0.20,3,High,Med,Med,280,193.2,3.83,Solid value for money; looks sleek and gets the job done.
T0003416,C00929,GO_PLUS,Aura Go Plus,2022-10-16,Influencer,Affiliate,SE,0,45631,0.16,3,High,Med,Med,260,174.2,,
T0000687,C00195,GO_PLUS,Aura Go Plus,2022-10-16,Influencer,Search,MW,0,52739,0.17,3,High,Med,Med,260,174.2,,
T0000969,C00270,GO_ACTIVE,Aura Go Active,2022-10-16,Professional,Social,MW,0,47420,0.20,3,High,Med,Med,280,193.2,,
T0005072,C01378,GO_LITE,Aura Go Lite,2022-10-16,Influencer,Search,SE,0,48452,0.18,3,High,Med,Med,220,149.6,,
T0004496,C01214,GO_MAX,Aura Go Max,2022-10-16,Influencer,Email,MW,0,49142,0.19,3,High,Med,Med,320,211.2,4.26,Very comfy with great battery life; sound is fine for commuting.
T0005541,C01499,GO_ACTIVE,Aura Go Active,2022-10-16,Professional,Search,SE,0,44362,0.16,4,High,Med,Med,280,193.2,,
T0004496,C01214,GO_ACTIVE,Aura Go Active,2022-10-16,Influencer,Email,MW,0,49142,0.19,3,High,Med,Med,280,193.2,,
T0004496,C01214,GO_AIR,Aura Go Air,2022-10-16,Influencer,Email,MW,0,49142,0.19,3,High,Med,Med,180,126,4.47,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0003533,C00969,GO_MAX,Aura Go Max,2022-10-17,Control,Direct,MW,0,47042,0.17,3,High,Med,High,320,211.2,,
T0003198,C00869,GO_LITE,Aura Go Lite,2022-10-17,Influencer,Search,SE,0,66909,0.07,4,Med,Med,High,220,149.6,,
T0000059,C00018,GO_LITE,Aura Go Lite,2022-10-17,Influencer,Email,EU,0,49823,0.17,3,High,Med,Med,220,149.6,,
T0001430,C00393,GO_MAX,Aura Go Max,2022-10-17,Professional,Search,W,0,50296,0.17,3,High,Med,Med,320,211.2,,
T0001879,C00508,PRO_X,Aura Pro X,2022-10-18,Influencer,Email,W,0,66576,0.06,4,Med,Med,Med,1400,560,,
T0001879,C00508,GO_MAX,Aura Go Max,2022-10-18,Influencer,Email,W,0,66576,0.06,4,Med,Med,Med,320,211.2,3.94,Battery and comfort are fantastic; a perfect starter.
T0001504,C00409,GO_MAX,Aura Go Max,2022-10-18,Influencer,Email,SE,0,63238,0.08,4,Med,Med,High,320,211.2,4.35,Battery and comfort are fantastic; a perfect starter.
T0004562,C01233,GO_MAX,Aura Go Max,2022-10-18,Control,ReviewSite,NE,0,86732,0.22,5,Low,High,Med,320,211.2,3,"Noise cancellation is fine, but timbre and resolution fall short."
T0001879,C00508,PRO_STUDIO,Aura Pro Studio,2022-10-18,Influencer,Email,W,0,66576,0.06,4,Med,Med,Med,1500,600,,
T0002676,C00736,GO_MAX,Aura Go Max,2022-10-18,Professional,Direct,SW,0,65070,0.07,4,Med,Med,High,320,211.2,,
T0001851,C00503,GO_AIR,Aura Go Air,2022-10-18,Professional,Search,EU,0,48850,0.19,3,High,Med,Med,180,126,3.58,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0004505,C01218,GO_MAX,Aura Go Max,2022-10-19,Influencer,Search,EU,0,57082,0.19,3,High,Med,High,320,211.2,4.11,Very comfy with great battery life; sound is fine for commuting.
T0000727,C00204,PRO_STUDIO,Aura Pro Studio,2022-10-19,Professional,Direct,MW,0,64827,0.08,4,Med,Med,High,1500,600,,
T0004893,C01335,PRO_STUDIO,Aura Pro Studio,2022-10-19,Influencer,Direct,MW,0,65864,0.08,4,Med,Med,Med,1500,600,,
T0001641,C00446,GO_MAX,Aura Go Max,2022-10-19,Professional,Email,MW,0,67906,0.07,4,Med,High,High,320,211.2,,
T0001188,C00324,GO_LITE,Aura Go Lite,2022-10-19,Influencer,Affiliate,W,0,49153,0.20,3,High,Med,Med,220,149.6,4.71,Solid value for money; looks sleek and gets the job done.
T0000798,C00227,GO_PLUS,Aura Go Plus,2022-10-19,Influencer,Direct,MW,0,65045,0.08,3,Med,Med,High,260,174.2,,
T0001007,C00275,GO_PLUS,Aura Go Plus,2022-10-19,Influencer,Direct,W,0,49319,0.19,3,High,Med,Med,260,174.2,4.19,Very comfy with great battery life; sound is fine for commuting.
T0004505,C01218,GO_PLUS,Aura Go Plus,2022-10-19,Influencer,Search,EU,0,57082,0.19,3,High,Med,High,260,174.2,4.09,Very comfy with great battery life; sound is fine for commuting.
T0001641,C00446,GO_AIR,Aura Go Air,2022-10-19,Professional,Email,MW,0,67906,0.07,4,Med,High,High,180,126,,
T0003368,C00919,GO_AIR,Aura Go Air,2022-10-19,Influencer,Email,NE,0,53907,0.17,3,High,Med,Med,180,126,,
T0003764,C01027,GO_MAX,Aura Go Max,2022-10-19,Influencer,Affiliate,SE,0,61961,0.07,4,Med,Med,High,320,211.2,,
T0000798,C00227,GO_ACTIVE,Aura Go Active,2022-10-19,Influencer,Direct,MW,0,65045,0.08,3,Med,Med,High,280,193.2,,
T0001007,C00275,GO_MAX,Aura Go Max,2022-10-19,Influencer,Direct,W,0,49319,0.19,3,High,Med,Med,320,211.2,,
T0001958,C00526,GO_ACTIVE,Aura Go Active,2022-10-19,Influencer,Email,SE,0,49048,0.19,3,High,Med,Med,280,193.2,,
T0001958,C00526,GO_PLUS,Aura Go Plus,2022-10-19,Influencer,Email,SE,0,49048,0.19,3,High,Med,Med,260,174.2,,
T0000727,C00204,PRO_STUDIO,Aura Pro Studio,2022-10-19,Professional,Direct,MW,0,64827,0.08,4,Med,Med,High,1500,600,4.87,Stepping up from Go Plus to Pro Studio blew me away—stunning detail.
T0000488,C00137,GO_AIR,Aura Go Air,2022-10-19,Influencer,Search,MW,0,49620,0.19,3,High,Med,Med,180,126,4.2,Very comfy with great battery life; sound is fine for commuting.
T0000854,C00242,GO_MAX,Aura Go Max,2022-10-19,Influencer,Email,W,0,71165,0.07,4,Med,Med,High,320,211.2,3.95,"Great everyday set—comfortable, convenient, and stylish."
T0000761,C00218,GO_MAX,Aura Go Max,2022-10-20,Influencer,Social,SW,0,47430,0.18,3,High,Low,Med,320,211.2,,
T0004774,C01299,GO_PLUS,Aura Go Plus,2022-10-20,Influencer,Social,EU,0,47316,0.17,3,High,Med,High,260,174.2,,
T0004792,C01303,PRO_X,Aura Pro X,2022-10-21,Professional,Direct,EU,0,87418,0.23,5,Low,High,Med,1400,560,,
T0000760,C00217,GO_ACTIVE,Aura Go Active,2022-10-21,Control,Social,NE,0,44700,0.17,3,High,Med,Med,280,193.2,3.63,Very comfy with great battery life; sound is fine for commuting.
T0000760,C00217,GO_MAX,Aura Go Max,2022-10-21,Control,Social,NE,0,44700,0.17,3,High,Med,Med,320,211.2,4.2,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0003807,C01040,GO_MAX,Aura Go Max,2022-10-21,Influencer,Search,W,0,49523,0.19,3,High,Med,Med,320,211.2,,
T0002576,C00710,GO_AIR,Aura Go Air,2022-10-21,Control,Search,EU,0,51609,0.18,3,High,Med,Med,180,126,4.17,Very comfy with great battery life; sound is fine for commuting.
T0000653,C00189,PRO_STUDIO,Aura Pro Studio,2022-10-21,Professional,Direct,SW,0,52870,0.18,3,High,Med,Med,1500,600,4.55,Never knew detail like this existed; immersive and balanced.
T0000653,C00189,GO_MAX,Aura Go Max,2022-10-21,Professional,Direct,SW,0,52870,0.18,3,High,Med,Med,320,211.2,3.67,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0005538,C01499,GO_LITE,Aura Go Lite,2022-10-21,Influencer,Email,SE,0,44362,0.16,4,High,Med,Med,220,149.6,,
T0004132,C01122,GO_MAX,Aura Go Max,2022-10-22,Influencer,Email,EU,0,66966,0.09,4,Med,Med,High,320,211.2,4.14,"Great everyday set—comfortable, convenient, and stylish."
T0001830,C00497,GO_ACTIVE,Aura Go Active,2022-10-22,Professional,Search,EU,0,49164,0.18,2,High,Med,Med,280,193.2,,
T0001989,C00532,GO_MAX,Aura Go Max,2022-10-22,Control,ReviewSite,SW,0,71143,0.09,4,Med,High,High,320,211.2,,
T0001830,C00497,GO_ACTIVE,Aura Go Active,2022-10-22,Professional,Search,EU,0,49164,0.18,2,High,Med,Med,280,193.2,,
T0001830,C00497,GO_PLUS,Aura Go Plus,2022-10-22,Professional,Search,EU,0,49164,0.18,2,High,Med,Med,260,174.2,,
T0002468,C00676,GO_MAX,Aura Go Max,2022-10-22,Professional,Social,W,0,71398,0.07,4,Med,Med,Med,320,211.2,,
T0003355,C00916,GO_LITE,Aura Go Lite,2022-10-22,Professional,Social,EU,0,50687,0.19,3,High,Med,Med,220,149.6,3.49,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0003355,C00916,GO_PLUS,Aura Go Plus,2022-10-22,Professional,Social,EU,0,50687,0.19,3,High,Med,Med,260,174.2,,
T0003145,C00852,GO_ACTIVE,Aura Go Active,2022-10-23,Influencer,Search,EU,0,51846,0.18,3,High,Med,Med,280,193.2,,
T0004761,C01295,GO_MAX,Aura Go Max,2022-10-23,Professional,Social,MW,0,66548,0.08,4,Med,Med,High,320,211.2,4.19,Battery and comfort are fantastic; a perfect starter.
T0004223,C01144,GO_LITE,Aura Go Lite,2022-10-24,Influencer,Search,SW,0,49088,0.18,3,High,Med,Med,220,149.6,,
T0003478,C00950,GO_PLUS,Aura Go Plus,2022-10-24,Professional,Social,SE,0,48425,0.16,3,High,Med,Med,260,174.2,,
T0003478,C00950,GO_AIR,Aura Go Air,2022-10-24,Professional,Social,SE,0,48425,0.16,3,High,Med,Med,180,126,3.92,Very comfy with great battery life; sound is fine for commuting.
T0003141,C00851,PRO_STUDIO,Aura Pro Studio,2022-10-24,Professional,Affiliate,SW,0,83229,0.20,5,Low,High,Med,1500,600,4.95,"Build quality is superb, comfort is solid for long sessions, imaging is precise."
T0003864,C01054,GO_MAX,Aura Go Max,2022-10-24,Influencer,Direct,EU,0,46274,0.18,3,High,Med,Med,320,211.2,4.18,Easy pairing and decent ANC; wish the sound had a bit more punch.
T0003141,C00851,PRO_STUDIO,Aura Pro Studio,2022-10-24,Professional,Affiliate,SW,0,83229,0.20,5,Low,High,Med,1500,600,4.62,Soundstage is airy and natural; micro-detail retrieval is exceptional.
T0003864,C01054,GO_LITE,Aura Go Lite,2022-10-24,Influencer,Direct,EU,0,46274,0.18,3,High,Med,Med,220,149.6,,
T0004711,C01275,GO_LITE,Aura Go Lite,2022-10-24,Influencer,Social,SW,0,51281,0.19,3,High,Med,Med,220,149.6,,
T0002812,C00768,GO_LITE,Aura Go Lite,2022-10-24,Influencer,Search,W,0,67094,0.09,4,Med,Med,High,220,149.6,,
T0004076,C01104,GO_MAX,Aura Go Max,2022-10-25,Influencer,Search,SE,0,61593,0.07,4,Med,Med,High,320,211.2,,
T0004076,C01104,GO_MAX,Aura Go Max,2022-10-25,Influencer,Search,SE,0,61593,0.07,4,Med,Med,High,320,211.2,,
T0004299,C01162,PRO_CLASSIC,Aura Pro Classic,2022-10-25,Control,ReviewSite,EU,0,88366,0.22,5,Low,High,Med,1200,480,5,Impressive instrument separation and neutral tuning—reference-level clarity.
T0004076,C01104,GO_AIR,Aura Go Air,2022-10-25,Influencer,Search,SE,0,61593,0.07,4,Med,Med,High,180,126,,
T0004006,C01085,PRO_STUDIO,Aura Pro Studio,2022-10-26,Influencer,Email,SW,0,66147,0.08,4,Med,High,High,1500,600,4.45,Sound is spacious with natural timbre; an endgame leap for me.
